Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,temperature_proxy_variable,temperature_baseline,temperature_scenario,temperature_delta,baseline_mode,baseline_mode_label
上海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,34.87840386234457,0.0,34.87840386234457,0.0,115.39469490289476,115.39469490289476,0.0,TA（°C）,1.4174513632153836,1.4174513632153836,0.0,x_driven,X-driven / Nature-like simplified baseline
安徽,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,28.25257174968421,0.6550281036750958,28.907599853359308,0.6550281036750967,0.39409082847862464,51.66897488666667,51.27488405818804,TA（°C）,1.550274700029004,1.036333333333335,-0.5139413666956689,x_driven,X-driven / Nature-like simplified baseline
山东,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,37.66889153984236,-2.058554680868017,35.61033685897435,-2.0585546808680135,66.69212283533625,55.398034125555554,-11.294088709780695,TA（°C）,1.905396997449165,1.1053333333333324,-0.8000636641158325,x_driven,X-driven / Nature-like simplified baseline
山西,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,34.885683271177946,-1.5857173975797854,33.29996587359816,-1.585717397579785,31.23025230049783,31.77127973777778,0.5410274372799471,TA（°C）,1.875571851384927,1.1103333333333332,-0.7652385180515939,x_driven,X-driven / Nature-like simplified baseline
广东,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,22.287690181813915,2.3745073055748995,24.662197487388813,2.374507305574898,-8.631537342966666,62.100875263333336,70.7324126063,TA（°C）,0.9705556516618655,0.9633333333333348,-0.007222318328530708,x_driven,X-driven / Nature-like simplified baseline
广西,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,32.622804115256244,-1.1556930760959818,31.46711103916026,-1.1556930760959823,6.445867726925684,48.65067259333333,42.20480486640765,TA（°C）,2.2632810128410634,1.0316666666666665,-1.231614346174397,x_driven,X-driven / Nature-like simplified baseline
新疆,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,37.661390735944636,-3.6669740075816204,33.994416728363014,-3.666974007581622,3.9681688680408773,3.9227770926666663,-0.04539177537421102,TA（°C）,2.941051456417414,1.192333333333333,-1.748718123084081,x_driven,X-driven / Nature-like simplified baseline
江苏,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,27.954686911715644,-1.2896374976602543,26.66504941405539,-1.2896374976602551,65.94019129570692,65.06909109888889,-0.8711001968180341,TA（°C）,1.6582233845184673,1.0570000000000004,-0.6012233845184669,x_driven,X-driven / Nature-like simplified baseline
江西,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,38.15119934256322,-1.3800431058965392,36.77115623666668,-1.3800431058965401,52.036710167827735,50.004284178888895,-2.03242598893884,TA（°C）,1.6536361897195344,1.0280000000000022,-0.6256361897195322,x_driven,X-driven / Nature-like simplified baseline
河北,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,43.3501386242214,-2.554310803379015,40.79582782084238,-2.5543108033790176,82.19397863597658,40.08064488888889,-42.11333374708769,TA（°C）,1.6888385267034949,1.1489999999999991,-0.5398385267034957,x_driven,X-driven / Nature-like simplified baseline
河南,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,45.952893285970674,-6.0633673420764325,39.88952594389424,-6.0633673420764325,130.78396645835275,47.361786806666665,-83.4221796516861,TA（°C）,2.5944696915011694,1.0463333333333331,-1.5481363581678362,x_driven,X-driven / Nature-like simplified baseline
浙江,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,26.752529223138822,1.9375486602292284,28.69007788336805,1.9375486602292291,-14.404012986043568,58.91146926444445,73.31548225048802,TA（°C）,1.193654729869327,0.9363333333333336,-0.2573213965359934,x_driven,X-driven / Nature-like simplified baseline
海南,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,30.92197565858948,1.193374501262009,32.11535015985149,1.1933745012620065,67.50588193236415,96.55919322777777,29.05331129541362,TA（°C）,0.7579403403345113,0.8589999999999982,0.10105965966548691,x_driven,X-driven / Nature-like simplified baseline
湖北,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,34.34597117330829,-3.6560114949650524,30.68995967834324,-3.6560114949650533,37.339883522154366,45.10463411222223,7.764750590067862,TA（°C）,2.8433712632862562,0.9739999999999984,-1.8693712632862578,x_driven,X-driven / Nature-like simplified baseline
湖南,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,42.08189670034051,-3.26063888069206,38.82125781964845,-3.2606388806920563,32.73558223131605,38.89174801777778,6.156165786461727,TA（°C）,2.649485484520736,0.9946666666666708,-1.654818817854065,x_driven,X-driven / Nature-like simplified baseline
甘肃,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,35.53125886858472,-1.0470039259150854,34.48425494266964,-1.0470039259150852,8.398881438664631,10.19848617811111,1.7996047394464796,TA（°C）,1.6325132922129513,1.104,-0.5285132922129512,x_driven,X-driven / Nature-like simplified baseline
福建,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,29.860776853558963,0.7007417813904335,30.561518634949397,0.700741781390434,36.12441289967077,56.754966280000005,20.630553380329232,TA（°C）,1.0068762926840753,1.0086666666666666,0.0017903739825912979,x_driven,X-driven / Nature-like simplified baseline
西藏,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,27.92968537834699,2.1464429936183493,30.07612837196534,2.1464429936183507,-0.5629474846893467,8.218647116222222,8.781594600911568,TA（°C）,0.373176860057352,1.2556666666666674,0.8824898066093154,x_driven,X-driven / Nature-like simplified baseline
贵州,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,40.64610668830687,-2.753688306171759,37.89241838213511,-2.7536883061717603,34.739959623708856,37.379734264444444,2.639774640735588,TA（°C）,2.3676179455051933,1.0113333333333363,-1.356284612171857,x_driven,X-driven / Nature-like simplified baseline
辽宁,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,30.48846412356321,-0.91812259408084,29.57034152948237,-0.9181225940808417,62.220191963655544,50.93174331111111,-11.288448652544432,TA（°C）,1.5160741872309664,1.2599999999999998,-0.25607418723096664,x_driven,X-driven / Nature-like simplified baseline
重庆,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,36.097205029433525,-3.1855595355522714,32.91164549388125,-3.1855595355522723,43.86207973077786,47.04986502444444,3.187785293666586,TA（°C）,2.541489009826258,0.9703333333333326,-1.5711556764929253,x_driven,X-driven / Nature-like simplified baseline
陕西,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,29.083880780708853,-1.8820269788159105,27.20185380189294,-1.8820269788159116,31.38664933461126,28.765338111111113,-2.621311223500147,TA（°C）,1.867632396481985,1.0120000000000005,-0.8556323964819845,x_driven,X-driven / Nature-like simplified baseline
青海,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,34.383361527462014,1.94298497228542,36.32634649974744,1.9429849722854229,5.951731028433,7.616636867,1.6649058385670008,TA（°C）,0.30453701292505897,1.2046666666666663,0.9001296537416074,x_driven,X-driven / Nature-like simplified baseline
黑龙江,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,32.50434948883602,-0.04157393817206974,32.46277555066395,-0.04157393817207122,26.89610696780329,22.839342486666666,-4.056764481136625,TA（°C）,1.2997809773965963,1.3453333333333335,0.04555235593673723,x_driven,X-driven / Nature-like simplified baseline
上海,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,36.311340656537354,-0.851677538843308,35.45966311769405,-0.8516775388433047,115.39469490289476,92.15744415444443,-23.23725074845032,TA（°C）,1.4174513632153836,1.3856666666666655,-0.03178469654871807,x_driven,X-driven / Nature-like simplified baseline
云南,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,43.01879044805915,-0.9855466791770788,42.03324376888207,-0.9855466791770766,20.84046911840916,26.89236784111111,6.051898722701949,TA（°C）,1.6867311929954834,1.1189999999999998,-0.5677311929954836,x_driven,X-driven / Nature-like simplified baseline
内蒙古,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,38.62270400156466,0.6480765557643815,39.27078055732904,0.6480765557643835,12.931681364238123,7.6692197885555515,-5.262461575682572,TA（°C）,1.173994030107895,1.5680000000000005,0.39400596989210546,x_driven,X-driven / Nature-like simplified baseline
北京,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,43.68177578322813,-0.47121448870409866,43.210561294524034,-0.4712144887040992,85.51864526557621,64.77430012666667,-20.744345138909537,TA（°C）,1.4284527955482056,1.5380000000000005,0.10954720445179489,x_driven,X-driven / Nature-like simplified baseline
吉林,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,45.37044622587045,-1.0405724045131768,44.329873821357275,-1.0405724045131777,43.92574370177605,33.561021692222226,-10.364722009553823,TA（°C）,2.0153814116037148,1.686,-0.3293814116037148,x_driven,X-driven / Nature-like simplified baseline
四川,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,31.444142431349082,-0.4302080065004932,31.01393442484859,-0.43020800650049296,15.418393935188469,19.233010717777777,3.814616782589308,TA（°C）,1.7197284302866265,1.4530000000000012,-0.2667284302866253,x_driven,X-driven / Nature-like simplified baseline
天津,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p90,35.75577684027162,1.3263420086087208,37.08211884888034,1.3263420086087194,23.534591889264505,65.67385309888888,42.13926120962438,TA（°C）,1.5860886654694872,1.5396666666666654,-0.04642199880282183,x_driven,X-driven / Nature-like simplified baseline
